dh_deplete,h_crit,K_asp_eff,mu_boundary,A_close_max,A_close_mean,A_close_over_Afilm_max,A_close_over_Afilm_mean,Fn_asp_max,Fn_asp_mean,Fn_asp_over_Fnref_max,Fn_asp_over_Fnref_mean,Ft_fluid_max,Ft_asp_max,Ft_total_max,mu_TFF_alt_max,mu_total_max,mu_total_mean,mu_total_forward_mean,mu_total_reverse_mean,theta_min,pfilm_max,PARAM_SCORE,PASS_LEVEL,FAIL_REASON
2.300,0.700,12.500,0.200,3.98039948173e-06,3.11977508245e-06,0.0454532609108,0.0356255575493,0.00000000000,0.00000000000,0.00000000000,0.00000000000,6.23313681838e-05,0.00000000000,6.23313681838e-05,0.00207771227279,0.00207771227279,0.000311884318289,0.00159840713123,0.00159840713123,0.100145674579,137336.440741,1.62296730178,FAIL,COF_FAIL;LOAD_FAIL;SIGN_FAIL;
2.300,0.700,15.000,0.100,3.98039948173e-06,3.11977508245e-06,0.0454532609108,0.0356255575493,0.00000000000,0.00000000000,0.00000000000,0.00000000000,6.23313681838e-05,0.00000000000,6.23313681838e-05,0.00207771227279,0.00207771227279,0.000311884318289,0.00159840713123,0.00159840713123,0.100145674579,137336.440741,1.62296730178,FAIL,COF_FAIL;LOAD_FAIL;SIGN_FAIL;
2.300,0.700,15.000,0.150,3.98039948173e-06,3.11977508245e-06,0.0454532609108,0.0356255575493,0.00000000000,0.00000000000,0.00000000000,0.00000000000,6.23313681838e-05,0.00000000000,6.23313681838e-05,0.00207771227279,0.00207771227279,0.000311884318289,0.00159840713123,0.00159840713123,0.100145674579,137336.440741,1.62296730178,FAIL,COF_FAIL;LOAD_FAIL;SIGN_FAIL;
2.300,0.700,15.000,0.200,3.98039948173e-06,3.11977508245e-06,0.0454532609108,0.0356255575493,0.00000000000,0.00000000000,0.00000000000,0.00000000000,6.23313681838e-05,0.00000000000,6.23313681838e-05,0.00207771227279,0.00207771227279,0.000311884318289,0.00159840713123,0.00159840713123,0.100145674579,137336.440741,1.62296730178,FAIL,COF_FAIL;LOAD_FAIL;SIGN_FAIL;
2.300,0.800,5.000,0.100,8.02780738953e-06,6.34940638389e-06,0.0916717092073,0.0725055930492,0.00398646280668,0.00313843131241,0.132882093556,0.104614377080,6.23313681838e-05,0.000173478789830,0.000210089107038,0.00207771227279,0.00700297023461,0.00107061461190,0.00548689988599,0.00548689988599,0.100145674579,137336.440741,1.20491436716,FAIL,COF_FAIL;
2.300,0.800,5.000,0.150,8.02780738953e-06,6.34940638389e-06,0.0916717092073,0.0725055930492,0.00398646280668,0.00313843131241,0.132882093556,0.104614377080,6.23313681838e-05,0.000260218184745,0.000296626064849,0.00207771227279,0.00988753549498,0.00144997975871,0.00743114626337,0.00743114626337,0.100145674579,137336.440741,1.17606871456,FAIL,COF_FAIL;
2.300,0.800,5.000,0.200,8.02780738953e-06,6.34940638389e-06,0.0916717092073,0.0725055930492,0.00398646280668,0.00313843131241,0.132882093556,0.104614377080,6.23313681838e-05,0.000346957579660,0.000383365459765,0.00207771227279,0.0127788486588,0.00182934490551,0.00937539264075,0.00937539264075,0.100145674579,137336.440741,1.14715558292,FAIL,COF_FAIL;
2.300,0.800,7.500,0.100,8.02780738953e-06,6.34940638389e-06,0.0916717092073,0.0725055930492,0.00597969421001,0.00470764696862,0.199323140334,0.156921565621,6.23313681838e-05,0.000260218184745,0.000296626064849,0.00207771227279,0.00988753549498,0.00144997975871,0.00743114626337,0.00743114626337,0.100145674579,137336.440741,1.17606871456,FAIL,COF_FAIL;
2.300,0.800,7.500,0.150,8.02780738953e-06,6.34940638389e-06,0.0916717092073,0.0725055930492,0.00597969421001,0.00470764696862,0.199323140334,0.156921565621,6.23313681838e-05,0.000390327277118,0.000426735157222,0.00207771227279,0.0142245052407,0.00201902747891,0.0103475158294,0.0103475158294,0.100145674579,137336.440741,1.13269901710,FAIL,COF_FAIL;
2.300,0.800,7.500,0.200,8.02780738953e-06,6.34940638389e-06,0.0916717092073,0.0725055930492,0.00597969421001,0.00470764696862,0.199323140334,0.156921565621,6.23313681838e-05,0.000520436369490,0.000556844249595,0.00207771227279,0.0185614749865,0.00258807519912,0.0132638853955,0.0132638853955,0.100145674579,137336.440741,1.08932931964,FAIL,COF_FAIL;
